drug1,drug2,label
celecoxib,carbamazepine,1
celecoxib,carbidopa,1
celecoxib,carvedilol,1
celecoxib,cefadroxil,1
celecoxib,cefazolin,1
celecoxib,cefdinir,1
celecoxib,cefmetazole,1
celecoxib,ceftazidime,1
cetirizine,acarbose,1
cetirizine,acetazolamide,1
cetirizine,allopurinol,1
cetirizine,alprazolam,1
cetirizine,amikacin,1
cetirizine,amisulpride,1
cetirizine,amitriptyline,1
cetirizine,amodiaquine,1
cetirizine,amoxapine,1
cetirizine,amoxicillin,1
cetirizine,apomorphine,1
cetirizine,aripiprazole,1
cetirizine,artemether,1
cetirizine,asenapine,1
cetirizine,atropine,1
cetirizine,auranofin,1
cetirizine,azacitidine,1
cetirizine,azithromycin,1
cetirizine,aztreonam,1
cetirizine,bacitracin,1
cetirizine,baclofen,1
cetirizine,benperidol,1
cetirizine,benserazide,1
cetirizine,bepridil,1
cetirizine,betahistine,1
cetirizine,betaxolol,1
cetirizine,biperiden,1
cetirizine,bisoprolol,1
cetirizine,bortezomib,1
cetirizine,bromocriptine,1
cetirizine,brompheniramine,1
cetirizine,budesonide,1
cetirizine,bumetanide,1
cetirizine,bupropion,1
cetirizine,buspirone,1
cetirizine,cabergoline,1
cetirizine,capecitabine,1
cetirizine,carbamazepine,1
cetirizine,carbidopa,1
cetirizine,cefadroxil,1
cetirizine,cefazolin,1
cetirizine,cefdinir,1
cetirizine,cefmetazole,1
cetirizine,ceftazidime,1
cetirizine,celecoxib,1
chlormezanone,acetazolamide,1
chlormezanone,alprazolam,1
chlormezanone,amisulpride,1
chlormezanone,amitriptyline,1
chlormezanone,amoxapine,1
chlormezanone,apomorphine,1
chlormezanone,aripiprazole,1
chlormezanone,asenapine,1
chlormezanone,atropine,1
chlormezanone,baclofen,1
chlormezanone,benperidol,1
chlormezanone,biperiden,1
chlormezanone,bromocriptine,1
chlormezanone,brompheniramine,1
chlormezanone,bupropion,1
chlormezanone,cabergoline,1
chlormezanone,carbamazepine,1
chlormezanone,cetirizine,1
chlorthalidone,acarbose,1
chlorthalidone,allopurinol,1
chlorthalidone,alprazolam,1
chlorthalidone,amifostine,1
chlorthalidone,amitriptyline,1
chlorthalidone,amlodipine,1
chlorthalidone,amoxapine,1
chlorthalidone,amoxicillin,1
chlorthalidone,apomorphine,1
chlorthalidone,aripiprazole,1
chlorthalidone,asenapine,1
chlorthalidone,atropine,1
chlorthalidone,auranofin,1
chlorthalidone,azacitidine,1
chlorthalidone,aztreonam,1
chlorthalidone,baclofen,1
chlorthalidone,benserazide,1
chlorthalidone,bepridil,1
chlorthalidone,betamethasone,1
chlorthalidone,betaxolol,1
chlorthalidone,bimatoprost,1
chlorthalidone,biperiden,1
chlorthalidone,bisoprolol,1
chlorthalidone,bosentan,1
chlorthalidone,bromocriptine,1
chlorthalidone,brompheniramine,1
chlorthalidone,budesonide,1
chlorthalidone,bumetanide,1
chlorthalidone,bupivacaine,1
chlorthalidone,bupropion,1
chlorthalidone,buspirone,1
chlorthalidone,cabergoline,1
chlorthalidone,capecitabine,1
chlorthalidone,captopril,1
chlorthalidone,carbamazepine,1
chlorthalidone,carbidopa,1
chlorthalidone,carteolol,1
chlorthalidone,carvedilol,1
chlorthalidone,cefadroxil,1
chlorthalidone,cefdinir,1
chlorthalidone,ceftazidime,1
chlorthalidone,celecoxib,1
chlorthalidone,cetirizine,1
chlorzoxazone,acarbose,1
chlorzoxazone,acenocoumarol,1
chlorzoxazone,acetazolamide,1
chlorzoxazone,albendazole,1
chlorzoxazone,allopurinol,1
chlorzoxazone,alprazolam,1
chlorzoxazone,amikacin,1
chlorzoxazone,aminophylline,1
chlorzoxazone,amisulpride,1
chlorzoxazone,amitriptyline,1
chlorzoxazone,amoxapine,1
chlorzoxazone,amoxicillin,1
chlorzoxazone,apomorphine,1
chlorzoxazone,aripiprazole,1
chlorzoxazone,asenapine,1
chlorzoxazone,atenolol,1
chlorzoxazone,atropine,1
chlorzoxazone,auranofin,1
chlorzoxazone,azacitidine,1
chlorzoxazone,azithromycin,1
chlorzoxazone,aztreonam,1
chlorzoxazone,bacitracin,1
chlorzoxazone,baclofen,1
chlorzoxazone,benperidol,1
chlorzoxazone,benserazide,1
chlorzoxazone,bepridil,1
chlorzoxazone,betaxolol,1
chlorzoxazone,biperiden,1
chlorzoxazone,bisoprolol,1
chlorzoxazone,bortezomib,1
chlorzoxazone,bromocriptine,1
chlorzoxazone,brompheniramine,1
chlorzoxazone,budesonide,1
chlorzoxazone,bumetanide,1
chlorzoxazone,bupivacaine,1
chlorzoxazone,bupropion,1
chlorzoxazone,buspirone,1
chlorzoxazone,cabergoline,1
chlorzoxazone,caffeine,1
chlorzoxazone,capecitabine,1
chlorzoxazone,capsaicin,1
chlorzoxazone,carbamazepine,1
chlorzoxazone,carbidopa,1
chlorzoxazone,carvedilol,1
chlorzoxazone,cefadroxil,1
chlorzoxazone,cefazolin,1
chlorzoxazone,cefdinir,1
chlorzoxazone,cefmetazole,1
chlorzoxazone,ceftazidime,1
chlorzoxazone,celecoxib,1
chlorzoxazone,cetirizine,1
chlorzoxazone,chlormezanone,1
chlorzoxazone,chlorthalidone,1
cilastatin,allopurinol,1
cilastatin,alprostadil,1
cilastatin,bumetanide,1
cilastatin,captopril,1
cilastatin,cefazolin,1
cilastatin,cefdinir,1
cilostazol,acarbose,1
cilostazol,acenocoumarol,1
cilostazol,acetazolamide,1
cilostazol,albendazole,1
cilostazol,allopurinol,1
cilostazol,alprazolam,1
cilostazol,amikacin,1
cilostazol,aminophylline,1
cilostazol,amisulpride,1
cilostazol,amitriptyline,1
cilostazol,amodiaquine,1
cilostazol,amoxapine,1
cilostazol,amoxicillin,1
cilostazol,amsacrine,1
cilostazol,apomorphine,1
cilostazol,aprepitant,1
cilostazol,aripiprazole,1
cilostazol,artemether,1
cilostazol,asenapine,1
cilostazol,atenolol,1
cilostazol,atropine,1
cilostazol,auranofin,1
cilostazol,azacitidine,1
cilostazol,azithromycin,1
cilostazol,aztreonam,1
cilostazol,bacitracin,1
cilostazol,baclofen,1
cilostazol,benserazide,1
cilostazol,bepridil,1
cilostazol,betamethasone,1
cilostazol,betaxolol,1
cilostazol,biperiden,1
cilostazol,bisoprolol,1
cilostazol,bortezomib,1
cilostazol,bromocriptine,1
cilostazol,brompheniramine,1
cilostazol,budesonide,1
cilostazol,bumetanide,1
cilostazol,bupivacaine,1
cilostazol,bupropion,1
cilostazol,buspirone,1
cilostazol,busulfan,1
cilostazol,cabergoline,1
cilostazol,caffeine,1
cilostazol,capecitabine,1
cilostazol,capsaicin,1
cilostazol,carbamazepine,1
cilostazol,carbidopa,1
cilostazol,carvedilol,1
cilostazol,cefadroxil,1
cilostazol,cefazolin,1
cilostazol,cefdinir,1
cilostazol,cefmetazole,1
cilostazol,ceftazidime,1
cilostazol,celecoxib,1
cilostazol,cetirizine,1
cilostazol,chlorthalidone,1
cilostazol,chlorzoxazone,1
cimetidine,acarbose,1
cimetidine,acenocoumarol,1
cimetidine,acetazolamide,1
cimetidine,albendazole,1
cimetidine,allopurinol,1
cimetidine,alprazolam,1
cimetidine,alprostadil,1
cimetidine,amikacin,1
cimetidine,aminophylline,1
cimetidine,amitriptyline,1
cimetidine,amlodipine,1
cimetidine,amodiaquine,1
cimetidine,amoxapine,1
cimetidine,amoxicillin,1
cimetidine,apomorphine,1
cimetidine,aprepitant,1
cimetidine,aripiprazole,1
cimetidine,artemether,1
cimetidine,asenapine,1
cimetidine,atenolol,1
cimetidine,atropine,1
cimetidine,auranofin,1
cimetidine,azacitidine,1
cimetidine,azithromycin,1
cimetidine,aztreonam,1
cimetidine,bacitracin,1
cimetidine,baclofen,1
cimetidine,benserazide,1
cimetidine,bepridil,1
cimetidine,betahistine,1
cimetidine,betamethasone,1
cimetidine,betaxolol,1
cimetidine,bezafibrate,1
cimetidine,bisoprolol,1
cimetidine,bortezomib,1
cimetidine,bosentan,1
cimetidine,budesonide,1
cimetidine,bumetanide,1
cimetidine,bupivacaine,1
cimetidine,bupropion,1
cimetidine,buspirone,1
cimetidine,busulfan,1
cimetidine,cabergoline,1
cimetidine,caffeine,1
cimetidine,capecitabine,1
cimetidine,capsaicin,1
cimetidine,captopril,1
cimetidine,carbamazepine,1
cimetidine,carbidopa,1
cimetidine,carvedilol,1
cimetidine,cefadroxil,1
cimetidine,cefazolin,1
cimetidine,cefdinir,1
cimetidine,cefmetazole,1
cimetidine,ceftazidime,1
cimetidine,celecoxib,1
cimetidine,cetirizine,1
cimetidine,chlorthalidone,1
cimetidine,chlorzoxazone,1
cimetidine,cilastatin,1
cimetidine,cilostazol,1
cinnarizine,acarbose,1
cinnarizine,acenocoumarol,1
cinnarizine,albendazole,1
cinnarizine,aminophylline,1
cinnarizine,amisulpride,1
cinnarizine,amitriptyline,1
cinnarizine,amlodipine,1
cinnarizine,amodiaquine,1
cinnarizine,amoxapine,1
cinnarizine,apomorphine,1
cinnarizine,aprepitant,1
cinnarizine,aripiprazole,1
cinnarizine,artemether,1
cinnarizine,asenapine,1
cinnarizine,atenolol,1
cinnarizine,atovaquone,1
cinnarizine,atropine,1
cinnarizine,azithromycin,1
cinnarizine,bepridil,1
cinnarizine,betahistine,1
cinnarizine,betamethasone,1
cinnarizine,betaxolol,1
cinnarizine,biperiden,1
cinnarizine,bisoprolol,1
cinnarizine,bortezomib,1
cinnarizine,bosentan,1
cinnarizine,bromocriptine,1
cinnarizine,brompheniramine,1
cinnarizine,bupivacaine,1
cinnarizine,bupropion,1
cinnarizine,buspirone,1
cinnarizine,caffeine,1
cinnarizine,capecitabine,1
cinnarizine,capsaicin,1
cinnarizine,captopril,1
cinnarizine,carbamazepine,1
cinnarizine,carteolol,1
cinnarizine,carvedilol,1
cinnarizine,celecoxib,1
cinnarizine,cetirizine,1
cinnarizine,chlorzoxazone,1
cinnarizine,cilostazol,1
cinnarizine,cimetidine,1
ciprofloxacin,acarbose,1
ciprofloxacin,acenocoumarol,1
ciprofloxacin,acetazolamide,1
ciprofloxacin,albendazole,1
ciprofloxacin,allopurinol,1
ciprofloxacin,alprazolam,1
ciprofloxacin,amikacin,1
ciprofloxacin,aminophylline,1
ciprofloxacin,amisulpride,1
ciprofloxacin,amitriptyline,1
ciprofloxacin,amodiaquine,1
ciprofloxacin,amoxapine,1
ciprofloxacin,amoxicillin,1
ciprofloxacin,apomorphine,1
ciprofloxacin,aprepitant,1
ciprofloxacin,aripiprazole,1
ciprofloxacin,artemether,1
ciprofloxacin,asenapine,1
ciprofloxacin,atropine,1
ciprofloxacin,auranofin,1
ciprofloxacin,azacitidine,1
ciprofloxacin,azithromycin,1
ciprofloxacin,aztreonam,1
ciprofloxacin,bacitracin,1
ciprofloxacin,baclofen,1
ciprofloxacin,benserazide,1
ciprofloxacin,bepridil,1
ciprofloxacin,betamethasone,1
ciprofloxacin,betaxolol,1
ciprofloxacin,bezafibrate,1
ciprofloxacin,bisoprolol,1
ciprofloxacin,bortezomib,1
ciprofloxacin,bromocriptine,1
ciprofloxacin,brompheniramine,1
ciprofloxacin,budesonide,1
ciprofloxacin,bumetanide,1
ciprofloxacin,bupropion,1
ciprofloxacin,buspirone,1
ciprofloxacin,busulfan,1
ciprofloxacin,cabergoline,1
ciprofloxacin,caffeine,1
ciprofloxacin,capecitabine,1
ciprofloxacin,capsaicin,1
ciprofloxacin,captopril,1
ciprofloxacin,carbamazepine,1
ciprofloxacin,carbidopa,1
ciprofloxacin,carvedilol,1
ciprofloxacin,cefadroxil,1
ciprofloxacin,cefazolin,1
ciprofloxacin,cefdinir,1
ciprofloxacin,cefmetazole,1
ciprofloxacin,ceftazidime,1
ciprofloxacin,celecoxib,1
ciprofloxacin,cetirizine,1
ciprofloxacin,chlorthalidone,1
ciprofloxacin,chlorzoxazone,1
ciprofloxacin,cilostazol,1
ciprofloxacin,cimetidine,1
ciprofloxacin,cinnarizine,1
cisapride,acenocoumarol,1
cisapride,acetazolamide,1
cisapride,albendazole,1
cisapride,alprazolam,1
cisapride,aminophylline,1
cisapride,amisulpride,1
cisapride,amitriptyline,1
cisapride,amodiaquine,1
cisapride,amoxapine,1
cisapride,apomorphine,1
cisapride,aprepitant,1
cisapride,aripiprazole,1
cisapride,artemether,1
cisapride,asenapine,1
cisapride,atenolol,1
cisapride,atropine,1
cisapride,azithromycin,1
cisapride,baclofen,1
cisapride,benperidol,1
cisapride,bepridil,1
cisapride,betamethasone,1
cisapride,betaxolol,1
cisapride,bezafibrate,1
cisapride,biperiden,1
cisapride,bortezomib,1
cisapride,bosentan,1
cisapride,bromocriptine,1
cisapride,brompheniramine,1
cisapride,budesonide,1
cisapride,bupivacaine,1
cisapride,bupropion,1
cisapride,buspirone,1
cisapride,busulfan,1
cisapride,cabergoline,1
cisapride,capecitabine,1
cisapride,capsaicin,1
cisapride,carbamazepine,1
cisapride,carvedilol,1
cisapride,celecoxib,1
cisapride,cetirizine,1
cisapride,chlormezanone,1
cisapride,chlorzoxazone,1
cisapride,cilostazol,1
cisapride,cimetidine,1
cisapride,cinnarizine,1
cisapride,ciprofloxacin,1
citalopram,acarbose,1
citalopram,acenocoumarol,1
citalopram,acetazolamide,1
citalopram,albendazole,1
citalopram,alprazolam,1
citalopram,aminophylline,1
citalopram,amisulpride,1
citalopram,amitriptyline,1
citalopram,amodiaquine,1
citalopram,amoxapine,1
citalopram,apomorphine,1
citalopram,aprepitant,1
citalopram,aripiprazole,1
citalopram,artemether,1
citalopram,asenapine,1
citalopram,atenolol,1
citalopram,atropine,1
citalopram,azithromycin,1
citalopram,baclofen,1
citalopram,benperidol,1
citalopram,bepridil,1
citalopram,betaxolol,1
citalopram,biperiden,1
citalopram,bortezomib,1
citalopram,bromocriptine,1
citalopram,brompheniramine,1
citalopram,bupivacaine,1
citalopram,bupropion,1
citalopram,buspirone,1
citalopram,busulfan,1
citalopram,cabergoline,1
citalopram,caffeine,1
citalopram,capsaicin,1
citalopram,carbamazepine,1
citalopram,carvedilol,1
citalopram,celecoxib,1
citalopram,cetirizine,1
citalopram,chlormezanone,1
citalopram,chlorthalidone,1
citalopram,chlorzoxazone,1
citalopram,cilostazol,1
citalopram,cimetidine,1
citalopram,cinnarizine,1
citalopram,ciprofloxacin,1
citalopram,cisapride,1
clemastine,acetazolamide,1
clemastine,alprazolam,1
clemastine,amisulpride,1
clemastine,amitriptyline,1
clemastine,amodiaquine,1
clemastine,amoxapine,1
clemastine,apomorphine,1
clemastine,aripiprazole,1
clemastine,artemether,1
clemastine,asenapine,1
clemastine,atenolol,1
clemastine,atropine,1
clemastine,azithromycin,1
clemastine,baclofen,1
clemastine,benperidol,1
clemastine,bepridil,1
clemastine,betahistine,1
clemastine,betaxolol,1
clemastine,biperiden,1
clemastine,bortezomib,1
clemastine,bromocriptine,1
clemastine,brompheniramine,1
clemastine,bupivacaine,1
clemastine,bupropion,1
clemastine,buspirone,1
clemastine,cabergoline,1
clemastine,carbamazepine,1
clemastine,carvedilol,1
clemastine,celecoxib,1
clemastine,cetirizine,1
clemastine,chlormezanone,1
clemastine,chlorzoxazone,1
clemastine,cilostazol,1
clemastine,cinnarizine,1
clemastine,ciprofloxacin,1
clemastine,cisapride,1
clemastine,citalopram,1
clindamycin,acenocoumarol,1
clindamycin,alprazolam,1
clindamycin,aminophylline,1
clindamycin,amisulpride,1
clindamycin,amitriptyline,1
clindamycin,amoxapine,1
clindamycin,apomorphine,1
clindamycin,aprepitant,1
clindamycin,aripiprazole,1
clindamycin,artemether,1
clindamycin,asenapine,1
clindamycin,benperidol,1
clindamycin,betamethasone,1
clindamycin,bosentan,1
clindamycin,bromocriptine,1
clindamycin,budesonide,1
clindamycin,buspirone,1
clindamycin,cabergoline,1
clindamycin,caffeine,1
clindamycin,carbamazepine,1
clindamycin,cilostazol,1
clindamycin,cimetidine,1
clindamycin,ciprofloxacin,1
clindamycin,cisapride,1
clobetasol,acarbose,1
clobetasol,acenocoumarol,1
clobetasol,albendazole,1
clobetasol,alprazolam,1
clobetasol,aminophylline,1
clobetasol,amitriptyline,1
clobetasol,amlodipine,1
clobetasol,amsacrine,1
clobetasol,apomorphine,1
clobetasol,aprepitant,1
clobetasol,aripiprazole,1
clobetasol,artemether,1
clobetasol,azacitidine,1
clobetasol,azithromycin,1
clobetasol,betamethasone,1
clobetasol,bortezomib,1
clobetasol,bromocriptine,1
clobetasol,budesonide,1
clobetasol,bumetanide,1
clobetasol,buspirone,1
clobetasol,busulfan,1
clobetasol,cabergoline,1
clobetasol,capecitabine,1
clobetasol,capsaicin,1
clobetasol,carbamazepine,1
clobetasol,celecoxib,1
clobetasol,chlorthalidone,1
clobetasol,cilostazol,1
clobetasol,ciprofloxacin,1
clobetasol,cisapride,1
clobetasol,clindamycin,1
clofazimine,acenocoumarol,1
clofazimine,albendazole,1
clofazimine,allopurinol,1
clofazimine,alprazolam,1
clofazimine,aminophylline,1
clofazimine,amisulpride,1
clofazimine,amitriptyline,1
clofazimine,amodiaquine,1
clofazimine,amoxapine,1
clofazimine,apomorphine,1
clofazimine,aprepitant,1
clofazimine,aripiprazole,1
clofazimine,artemether,1
clofazimine,asenapine,1
clofazimine,atropine,1
clofazimine,azithromycin,1
clofazimine,bepridil,1
clofazimine,betaxolol,1
clofazimine,bisoprolol,1
clofazimine,bortezomib,1
clofazimine,brompheniramine,1
clofazimine,buspirone,1
clofazimine,busulfan,1
clofazimine,cabergoline,1
clofazimine,carbamazepine,1
clofazimine,celecoxib,1
clofazimine,cetirizine,1
clofazimine,cilostazol,1
clofazimine,cinnarizine,1
clofazimine,ciprofloxacin,1
clofazimine,cisapride,1
clofazimine,citalopram,1
clofazimine,clemastine,1
clofazimine,clindamycin,1
clofibrate,acenocoumarol,1
clofibrate,albendazole,1
clofibrate,aminophylline,1
clofibrate,amlodipine,1
clofibrate,aripiprazole,1
clofibrate,azithromycin,1
clofibrate,baclofen,1
clofibrate,betamethasone,1
clofibrate,bezafibrate,1
clofibrate,bortezomib,1
clofibrate,bumetanide,1
clofibrate,busulfan,1
clofibrate,cabergoline,1
clofibrate,captopril,1
clofibrate,carbamazepine,1
clofibrate,carvedilol,1
clofibrate,chlorzoxazone,1
clofibrate,cimetidine,1
clofibrate,cinnarizine,1
clofibrate,ciprofloxacin,1
clofibrate,cisapride,1
clofibrate,clindamycin,1
clomipramine,acarbose,1
clomipramine,acenocoumarol,1
clomipramine,acetazolamide,1
clomipramine,albendazole,1
clomipramine,allopurinol,1
clomipramine,alprazolam,1
clomipramine,amifostine,1
clomipramine,amikacin,1
clomipramine,aminophylline,1
clomipramine,amisulpride,1
clomipramine,amitriptyline,1
clomipramine,amlodipine,1
clomipramine,amodiaquine,1
clomipramine,amoxapine,1
clomipramine,amoxicillin,1
clomipramine,apomorphine,1
clomipramine,aprepitant,1
clomipramine,aripiprazole,1
clomipramine,artemether,1
clomipramine,asenapine,1
clomipramine,atenolol,1
clomipramine,atropine,1
clomipramine,auranofin,1
clomipramine,azacitidine,1
clomipramine,azithromycin,1
clomipramine,aztreonam,1
clomipramine,bacitracin,1
clomipramine,baclofen,1
clomipramine,benperidol,1
clomipramine,benserazide,1
clomipramine,bepridil,1
clomipramine,betamethasone,1
clomipramine,betaxolol,1
clomipramine,biperiden,1
clomipramine,bisoprolol,1
clomipramine,bortezomib,1
clomipramine,bosentan,1
clomipramine,bromocriptine,1
clomipramine,brompheniramine,1
clomipramine,budesonide,1
clomipramine,bumetanide,1
clomipramine,bupivacaine,1
clomipramine,bupropion,1
clomipramine,buspirone,1
clomipramine,cabergoline,1
clomipramine,caffeine,1
clomipramine,capecitabine,1
clomipramine,capsaicin,1
clomipramine,captopril,1
clomipramine,carbamazepine,1
clomipramine,carbidopa,1
clomipramine,carvedilol,1
clomipramine,cefadroxil,1
clomipramine,cefazolin,1
clomipramine,cefdinir,1
clomipramine,cefmetazole,1
clomipramine,ceftazidime,1
clomipramine,celecoxib,1
clomipramine,cetirizine,1
clomipramine,chlormezanone,1
clomipramine,chlorthalidone,1
clomipramine,chlorzoxazone,1
clomipramine,cilostazol,1
clomipramine,cimetidine,1
clomipramine,cinnarizine,1
clomipramine,ciprofloxacin,1
clomipramine,cisapride,1
clomipramine,citalopram,1
clomipramine,clemastine,1
clomipramine,clindamycin,1
clomipramine,clobetasol,1
clomipramine,clofazimine,1
clomipramine,clofibrate,1
clonidine,acenocoumarol,1
clonidine,acetazolamide,1
clonidine,albendazole,1
clonidine,alprazolam,1
clonidine,amifostine,1
clonidine,aminophylline,1
clonidine,amisulpride,1
clonidine,amitriptyline,1
clonidine,amlodipine,1
clonidine,amoxapine,1
clonidine,apomorphine,1
clonidine,aprepitant,1
clonidine,aripiprazole,1
clonidine,artemether,1
clonidine,asenapine,1
clonidine,atenolol,1
clonidine,atropine,1
clonidine,azithromycin,1
clonidine,baclofen,1
clonidine,benperidol,1
clonidine,bepridil,1
clonidine,betamethasone,1
clonidine,betaxolol,1
clonidine,bimatoprost,1
clonidine,biperiden,1
clonidine,bisoprolol,1
clonidine,bortezomib,1
clonidine,bosentan,1
clonidine,bromocriptine,1
clonidine,brompheniramine,1
clonidine,budesonide,1
clonidine,bumetanide,1
clonidine,bupivacaine,1
clonidine,bupropion,1
clonidine,buspirone,1
clonidine,cabergoline,1
clonidine,caffeine,1
clonidine,capsaicin,1
clonidine,captopril,1
clonidine,carbamazepine,1
clonidine,carbidopa,1
clonidine,carteolol,1
clonidine,carvedilol,1
clonidine,celecoxib,1
clonidine,cetirizine,1
clonidine,chlormezanone,1
clonidine,chlorzoxazone,1
clonidine,cilostazol,1
clonidine,cimetidine,1
clonidine,cinnarizine,1
clonidine,ciprofloxacin,1
clonidine,cisapride,1
clonidine,citalopram,1
clonidine,clemastine,1
clonidine,clindamycin,1
clonidine,clobetasol,1
clonidine,clofazimine,1
clonidine,clofibrate,1
clonidine,clomipramine,1
clopidogrel,acenocoumarol,1
clopidogrel,albendazole,1
clopidogrel,alprazolam,1
clopidogrel,aminophylline,1
clopidogrel,amitriptyline,1
clopidogrel,amlodipine,1
clopidogrel,amodiaquine,1
clopidogrel,amsacrine,1
clopidogrel,apomorphine,1
clopidogrel,aprepitant,1
clopidogrel,aripiprazole,1
clopidogrel,artemether,1
clopidogrel,asenapine,1
clopidogrel,atovaquone,1
clopidogrel,azacitidine,1
clopidogrel,bepridil,1
clopidogrel,betamethasone,1
clopidogrel,betaxolol,1
clopidogrel,bortezomib,1
clopidogrel,bosentan,1
clopidogrel,brompheniramine,1
clopidogrel,budesonide,1
clopidogrel,bupropion,1
clopidogrel,buspirone,1
clopidogrel,busulfan,1
clopidogrel,caffeine,1
clopidogrel,capecitabine,1
clopidogrel,capsaicin,1
clopidogrel,carbamazepine,1
clopidogrel,carvedilol,1
clopidogrel,celecoxib,1
clopidogrel,chlorzoxazone,1
